"meshID","name","terms","matched"
"d004318","doxycycline","doxycycline;doxycycline monohydrate;vibramycin;atridox;doxycycline phosphate 11;bmy-28689;bmy 28689;bmy28689;bu-3839t;bu 3839t;bu3839t;doryx;doxycycline calcium salt 12;doxycycline hyclate;doxycycline hemiethanolate;doxycycline monohydrochloride 6-epimer;doxycycline monohydrochloride 6 epimer;doxycycline monohydrochloride dihydrate;doxycycline calcium;2-naphthacenecarboxamide 4-dimethylamino-144a55a61112a-octahydro-35101212a-pentahydroxy-6-methyl-111-dioxo- 4s-4alpha4aalpha5alpha5aalpha6alpha12aalpha-;alpha-6-deoxyoxytetracycline;alpha 6 deoxyoxytetracycline;doxycycline-chinoin;doxycycline chinoin;hydramycin;oracea;periostat;vibra-tabs;vibra tabs;vibramycin novum;vibravenos","1"
"d008194","lymecycline","lymecycline;n-lysinomethyltetracycline;n lysinomethyltetracycline;tetracyclinemethylene lysine;lysine tetracyclinemethylene;tetracycline-l-methylene lysine;lysine tetracycline-l-methylene;tetracycline l methylene lysine;lymecycline hydrochloride;hydrochloride lymecycline","1"
"d008690","methacycline","methacycline;metacycline;methyleneoxytetracycline;rondomycin;physiomycine;lysocline;methacycline monohydrochloride;monohydrochloride methacycline","1"
"d008911","minocycline","minocycline;minox 50;aknemin;aknin-mino;aknin mino;aknosan;mynocine;apo-minocycline;apo minocycline;arestin;blemix;cyclomin;cyclops;dentomycin;dynacin;icht-oral;icht oral;klinomycin;lederderm;mestacine;minakne;mino-wolff;mino wolff;minocin;minocin mr;minoclir;minocycline hydrochloride;hydrochloride minocycline;minocycline monohydrochloride;monohydrochloride minocycline;minocycline 4r-4 alpha4a beta5a beta12a beta-isomer;minolis;minomycin;minoplus;minotab;akamin;akne-puren;akne puren","1"
"d010118","oxytetracycline","oxytetracycline;hydroxytetracycline;geomycin;oxyterracin;oxyterracine;oxytetracid;oxytetracycline calcium;oxytetracycline dihydrate;oxytetracycline hydrochloride;oxytetracycline monohydrochloride;oxytetracycline sulfate 21;oxytetracycline 4a beta5 beta5a beta12a beta-isomer;oxytetracycline 5 beta-isomer;oxytetracycline anhydrous;oxytetracycline anhydrous;oxytetracycline calcium 11 salt;oxytetracycline disodium salt dihydrate;oxytetracycline sodium salt;terramycin;bisolvomycin","1"
"d012382","rolitetracycline","rolitetracycline;pyrrolidinomethyltetracycline;rolitetracycline hydrochloride;hydrochloride rolitetracycline;rolitetracycline monohydrochloride;monohydrochloride rolitetracycline;tetraverin;rolitetracycline mononitrate sesquihydrate;mononitrate sesquihydrate rolitetracycline;sesquihydrate rolitetracycline mononitrate;rolitetracycline nitrate;nitrate rolitetracycline;reverin;revrin;rolitetracycline mononitrate;mononitrate rolitetracycline","1"
"d013752","tetracycline","tetracycline;tetrabid;4-epitetracycline;4 epitetracycline;topicycline;achromycin v;hostacyclin;tetracycline hydrochloride;tetracycline monohydrochloride;sustamycin;achromycin","1"
"d000078304","tigecycline","tigecycline;tbg-mino;9-tert-butylglycylamidominocycline;tygacil;gar 936;gar-936;gar936","1"
"d013754","tetracyclines","","1"
"d002360","carubicin","carubicin;carminomycin;carminomycin i;demethyldaunorubicin;karminomicin;karminomycin;carminomicin;demethyldaunomycin;carminomycin iii;carubicin hydrochloride;hydrochloride carubicin;rubeomycin a;rubeomycin a1;carminomycin ii;nsc-180024;nsc 180024;nsc180024;nsc-180024;nsc 180024;nsc180024","1"
"d015251","epirubicin","epirubicin;4-epidoxorubicin;4 epidoxorubicin;4-epi-doxorubicin;4 epi doxorubicin;4-epi-adriamycin;4 epi adriamycin;4-epiadriamycin;4 epiadriamycin;4-epi-dxr;4 epi dxr;epi-cell;epi cell;epicell;epilem;farmorubicina;imi-28;imi 28;imi28;nsc-256942;nsc 256942;nsc256942;ellence;pharmorubicin;farmorubicine;farmorubicin;epirubicin hydrochloride;hydrochloride epirubicin","1"
"d004317","doxorubicin","doxorubicin;farmiblastina;ribodoxo;rubex;adriamycin;adriblastin;adriblastine;adriblastina;adriablastine;adriablastin;adrimedac;doxo-cell;doxo cell;urokit doxo-cell;urokit doxo cell;doxolem;doxorubicin hexal;doxorubicin hydrochloride;hydrochloride doxorubicin;doxorubicin nc;doxorubicina ferrer farm;doxorubicina funk;doxorubicina tedec;doxorubicine baxter;doxotec;myocet;onkodox","1"
"d015255","idarubicin","idarubicin;4-desmethoxydaunorubicin;4 desmethoxydaunorubicin;4-demethoxydaunorubicin;4 demethoxydaunorubicin;imi-30;imi 30;imi30;nsc-256439;nsc 256439;nsc256439;idarubicin hydrochloride;hydrochloride idarubicin","1"
"d017290","menogaril","menogaril;7-o-methylnogarol;menogarol;7-con-o-methylnogarol;7-omen;menogaril 13 beta-isomer;tut-7;tut 7;tut7;menogaril 5 alpha11 beta-isomer;nsc-269148;nsc 269148;nsc269148;tomosar;menogaril 11 beta-isomer;menogaril 5 alpha-isomer","1"
"d009621","nogalamycin","nogalamycin;u-15167;u 15167;u15167","1"
"d003630","daunorubicin","daunorubicin;daunomycin;rubomycin;dauno-rubidomycine;dauno rubidomycine;rubidomycin;daunoblastin;daunoblastine;nsc-82151;nsc 82151;nsc82151;cerubidine;daunorubicin hydrochloride;hydrochloride daunorubicin","1"
"d008926","plicamycin","plicamycin;mithramycin;mitramycin;aureolic acid","1"
"d015250","aclarubicin","aclarubicin;aclacinomycin a;nsc-208734;nsc 208734;nsc208734;ma-144a1;ma 144a1;ma144a1;aclacin;aclaplastin","1"
"d018943","anthracyclines","","1"
"d009279","naphthacenes","naphthacenes;benzbanthracenes;tetracenes","1"
"d002035","bunaftine","bunaftine;bunaphtide;bunaphtine;bunaftide","1"
"d000069449","cinacalcet","cinacalcet;cinacalcet hydrochloride;alpha-methyl-n-3-3-trifluoromethylphenylpropyl-1-naphthalenemethanamine alphar-hydrochloride;sensipar;amg 073;krn 1493;amg073","1"
"d003619","dansyl compounds","dansyl compounds;compounds dansyl;dimethylaminonaphthalenesulfonyl compounds;compounds dimethylaminonaphthalenesulfonyl","1"
"d000069499","ezetimibe simvastatin drug combination","ezetimibe simvastatin drug combination;ezetimibe-simvastatin combination;combination ezetimibe-simvastatin;ezetimibe simvastatin combination;ezetimibe simvastatin drug combination;ezetimibe-simvastatin drug combination;combination ezetimibe-simvastatin drug;drug combination ezetimibe-simvastatin;vytorin;inegy","1"
"d019821","simvastatin","simvastatin;zocor;mk-733;mk 733;mk733;synvinolin","1"
"d008148","lovastatin","lovastatin;mevinolin;monacolin k;6-methylcompactin;6 methylcompactin;mk-803;mk 803;mk803;mevacor;lovastatin 1 alphas-isomer;lovastatin 1 alpha-isomer;1 alpha-isomer lovastatin;lovastatin 1 alpha isomer;alpha-isomer lovastatin 1","1"
"d009288","naproxen","naproxen;methoxypropiocin;anaprox;aleve;proxen;synflex;naprosin;naprosyn;naproxen sodium;sodium naproxen;sodium naproxenate;naproxenate sodium","1"
"d009280","naphthaleneacetic acids","naphthaleneacetic acids;acids naphthaleneacetic","1"
"d000817","anilino naphthalenesulfonates","anilino naphthalenesulfonates;naphthalenesulfonates anilino","1"
"d003224","congo red","congo red;red congo","1"
"d013498","suramin","suramin;germanin;suramin sodium;sodium suramin;suramin hexasodium salt;hexasodium salt suramin;salt suramin hexasodium;naganin;naganol;naphuride;suramin monosodium salt;monosodium salt suramin;salt suramin monosodium;moranil","1"
"d009282","naphthalenesulfonates","","1"
"d009284","naphthols","naphthols;hydroxynaphthalenes","1"
"d010837","vitamin k 1","vitamin k 1;phytonadione;vitamin k1;phytomenadione;phylloquinone;phyllohydroquinone;aquamephyton;konakion","1"
"d024482","vitamin k 2","vitamin k 2;menaquinones;vitamin k2;menaquinone;vitamin k quinone","1"
"d024483","vitamin k 3","vitamin k 3;vitamin k3;2-methylnaphthoquinone;menadione;2-methyl-14-naphthalenedione;2-methyl-14-naphthoquinone;menadione sodium bisulfite;bisulfite menadione sodium;sodium bisulfite menadione;vitamin k3 sodium bisulfite;vicasol;vikasol;menadione bisulfite;bisulfite menadione;menadione sodium bisulfite trihydrate","1"
"d014812","vitamin k","","1"
"d009285","naphthoquinones","naphthoquinones;naphthalenediones;naphthazarins","1"
"d020280","sertraline","sertraline;zoloft;altruline;lustral;apo-sertraline;apo sertraline;aremis;besitran;sealdin;gladem;novo-sertraline;novo sertraline;ratio-sertraline;ratio sertraline;rhoxal-sertraline;rhoxal sertraline;sertraline hydrochloride;hydrochloride sertraline;sertraline hydrochloride 1s-cis-isomer;gen-sertraline;gen sertraline","1"
"d015057","1-naphthylamine","1-naphthylamine;1 naphthylamine;1-aminonaphthalene;1 aminonaphthalene;8-aminonaphthalene;8 aminonaphthalene;alpha-naphthylamine;alpha naphthylamine;naphthalidine","1"
"d015081","2-naphthylamine","2-naphthylamine;2 naphthylamine;beta-naphthylamine;beta naphthylamine;2-aminonaphthalene;2 aminonaphthalene","1"
"d015058","1-naphthylisothiocyanate","1-naphthylisothiocyanate;1 naphthylisothiocyanate;alpha-naphthylisothiocyanate;alpha naphthylisothiocyanate","1"
"d009286","naphthylvinylpyridine","","1"
"d017035","pravastatin","pravastatin;eptastatin;vasten;cs-514;cs 514;cs514;lin-pravastatin;lin pravastatin;lipemol;liplat;nu-pravastatin;nu pravastatin;prareduct;mevalotin;pravachol;elisor;selektine;lipostat;pravacol;pravasin;pravastatin monosodium salt 6 beta-isomer;pravastatin sodium;pravastatin sodium salt;sodium salt pravastatin;pravastatin tert-octylamine salt;pravastatin tert octylamine salt;pravastatin 6 beta-isomer;rms-431;rms 431;rms431;sq-31000;sq 31000;sq31000;sq-31000;sq 31000;sq31000;apo-pravastatin;apo pravastatin;bristacol","1"
"d011433","propranolol","propranolol;propanolol;inderal;avlocardyl;ay-20694;ay 20694;ay20694;rexigen;dexpropranolol;dociton;obsidan;obzidan;propranolol hydrochloride;hydrochloride propranolol;anaprilin;anapriline;betadren","1"
"d000077291","terbinafine","terbinafine;terbinafine z-isomer;terbinafine z-;lamisil;e-n-66-dimethyl-2-heptenynyl-n-methyl-1-naphthalenementhamin hydrochloride;tdt-067;tdt 067;tdt067;da 5505;sf 86-327;sf 86 327;sf 86327;sf-86-327;sf86327;terbinafine hydrochloride","1"
"d017371","8-hydroxy-2-di-n-propylaminotetralin","8-hydroxy-2-di-n-propylaminotetralin;8-oh-dpat;8-hydroxy-2-di-n-propylaminotetralin hydrobromide;8-hydroxy-2-di-n-propylaminotetralin hydrobromide --isomer;8-hydroxy-2-di-n-propylaminotetralin r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride s-isomer;8-hydroxy-2-di-n-propylaminotetralin --isomer;8-hydroxy-2-di-n-propylaminotetralin s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide r-isomer","1"
"d002040","levobunolol","levobunolol;apo-levobunolol;apo levobunolol;apolevobunolol;betagan;levobunolol hydrochloride;novo-levobunolol;novo levobunolol;novolevobunolol;w-7000a;w 7000a;w7000a;ratio-levobunolol;ratio levobunolol;ultracortenol;vistagan;akbeta;pms-levobunolol;pms levobunolol;pmslevobunolol","1"
"d064805","bunolol","bunolol;w-6412a;w 6412a;w6412a;bunolol hydrochloride","1"
"d020748","mibefradil","mibefradil;ro 40-5967;ro 40 5967;ro 405967;mibefradil dihydrochloride;posicor","1"
"d005047","etoposide","etoposide;eposide;demethyl epipodophyllotoxin ethylidine glucoside;eto-gry;eto gry;etoposide 5a alpha9 alpha-isomer;etoposide 5s-isomer;etoposide alpha-d-glucopyranosyl isomer;etoposide alpha d glucopyranosyl isomer;alpha-d-glucopyranosyl isomer etoposide;etoposido ferrer farma;exitop;lastet;nsc-141540;nsc 141540;nsc141540;onkoposid;riboposid;toposar;etoposide teva;teva etoposide;vepesid;vp 16-213;vp 16 213;vp 16213;vp-16;vp 16;vp16;vpside-sandoz;vpside sandoz;celltop;etopos;etomedac;eposin;etoposide 5a alpha-isomer;etoposide pierre fabre","1"
"d044024","tetralones","","1"
"d013764","tetrahydronaphthalenes","tetrahydronaphthalenes;tetralins","1"
"d000068816","adapalene","adapalene;6-3-1-adamantyl-4-methoxyphenyl-2-naphthoic acid;cd 271;271 cd;cd271;cd-271;adaferin;differin;differine","1"
"d000073","acenaphthenes","","1"
"d009281","naphthalenes","","1"
"d043803","phenalenes","phenalenes;phenylphenalenones;oxabenzochrysenones","1"
"d002911","chrysenes","","1"
"d045784","abietanes","abietanes;abietane diterpenoids;diterpenoids abietane;diterpenes abietane;abietane diterpenes;totaranes;totarane diterpines;diterpines totarane;isopimaranes;pimaranes;diterpenes pimarane;pimarane diterpenes","1"
"d010616","phenanthrenes","","1"
"d034341","aristolochic acids","","1"
"d001564","benzoapyrene","benzoapyrene;34-benzpyrene;34 benzpyrene;34-benzopyrene;34 benzopyrene","1"
"d015123","78-dihydro-78-dihydroxybenzoapyrene 910-oxide","78-dihydro-78-dihydroxybenzoapyrene 910-oxide;78-dihydroxy-910-epoxy-78910-tetrahydrobenzoapyrene;bpde;benzoapyrene 78-dihydrodiol 910-epoxide;benzoapyrene-78-diol 910-epoxide;78-bap-910-diol epoxide;anti-bapde;anti bapde","1"
"d004101","dihydroxydihydrobenzopyrenes","dihydroxydihydrobenzopyrenes;benzopyrene dihydrodiols;dihydrodiols benzopyrene;dihydrobenzopyrene diols;diols dihydrobenzopyrene;dihydrodiolbenzopyrenes","1"
"d001580","benzopyrenes","benzopyrenes;benzpyrene","1"
"d011721","pyrenes","","1"
"d011084","polycyclic aromatic hydrocarbons","polycyclic aromatic hydrocarbons;aromatic hydrocarbons polycyclic;hydrocarbons polycyclic aromatic;polynuclear aromatic hydrocarbons;aromatic hydrocarbons polynuclear;hydrocarbons polynuclear aromatic;polycyclic hydrocarbons aromatic;aromatic polycyclic hydrocarbons;hydrocarbons aromatic polycyclic","1"
"d006841","hydrocarbons aromatic","hydrocarbons aromatic;aromatic hydrocarbons","1"
"d002065","buspirone","buspirone;n-4-4-2-pyrimidinyl-1-piperazinylbutyl-1-cyclopentanediacetamide;buspirone hydrochloride;hydrochloride buspirone;gen-buspirone;gen buspirone;lin-buspirone;lin buspirone;mj-9022-1;mj 9022 1;mj90221;neurosine;busp;nu-buspirone;nu buspirone;pms-buspirone;pms buspirone;ratio-buspirone;ratio buspirone;anxut;apo-buspirone;apo buspirone;buspar;bespar;novo-buspirone;novo buspirone","1"
"d005450","fluorescamine","fluorescamine;fluram","1"
"d010697","eosine i bluish","eosine i bluish;bluish eosine i;phloxine b;eosin b;eosine b;phloxin b;eosine bluish;bluish eosine;d c red no 27;dc red no 27;eosine i bluish dipotassium salt","1"
"d004801","eosine yellowish-ys","eosine yellowish-ys;eosine yellowish;tetrabromofluorescein;acid red 87;eosin y;eosine;ci acid red 87;eosin;eosine yellowish-ys dipotassium salt;eosine yellowish-ys potassium sodium salt;eosin yellowish free acid","1"
"d004923","erythrosine","erythrosine;erythrosin b;f d c 3;2457-tetraiodofluorescein;fd c red no 3;fdc red no 3;erythrosine b;erythrosin","1"
"d019793","fluorescein","fluorescein;optifluor diba;fluorescein dipotassium salt;dipotassium salt fluorescein;ci 45350;d c yellow no 7;dc yellow no 7;d and c yellow no 7;fluorescein monosodium salt;monosodium salt fluorescein;fluorescein sodium;sodium fluorescein;d c yellow no 8;sodium fluorescein;fluorescein sodium;d and c yellow no 8;dc yellow no 8;fluorescite;colircusi fluoresceina;fluoresceina colircusi;diofluor;fluorets;minims fluoresceine;fluoresceine minims;fluorescine sodique faure;ful-glo;ful glo;funduscein;minims fluorescein sodium;fluorescein sodium minims;minims stains;disodium fluorescein;fluorescein disodium;fluorescein disodium salt;disodium salt fluorescein;uranine;fluor-i-strip at;fluor i strip at","1"
"d016650","fluorescein-5-isothiocyanate","fluorescein-5-isothiocyanate;fluorescein 5 isothiocyanate;5-isothiocyanatofluorescein;5 isothiocyanatofluorescein;fitc;fluorescein-5-isothiocyanate hydrochloride;fluorescein 5 isothiocyanate hydrochloride;hydrochloride fluorescein-5-isothiocyanate;fluorescein 5 or 6-isothiocyanate","1"
"d012395","rose bengal","rose bengal;bengal rose;rose bengal sodium i 131;rose bengal sodium i 125","1"
"d005452","fluoresceins","fluoresceins;tetraiodofluorescein","1"
"d005484","fluspirilene","fluspirilene;spirodiflamine;kivat;fluspirilen lindo;imap;redeptin;fluspi;fluspirilen beta;beta fluspirilen","1"
"d007932","leucogenenol","","1"
"d013134","spiperone","spiperone;spiroperone;spiroperidol","1"
"d013141","spiro compounds","spiro compounds;compounds spiro","1"
"d006844","hydrocarbons cyclic","hydrocarbons cyclic;cyclic hydrocarbons;polycyclic hydrocarbons;hydrocarbons polycyclic","1"
"d006221","halothane","halothane;111-trifluoro-2-chloro-2-bromoethane;ftorotan;narcotan;fluothane","1"
"d064228","bromochlorofluorocarbons","bromochlorofluorocarbons;halons;halon","1"
"d001975","bromotrichloromethane","bromotrichloromethane;trichlorobromomethane","1"
"d015946","ethylene dibromide","ethylene dibromide;dibromide ethylene;sym-dibromoethane;sym dibromoethane;ethylene bromide;bromide ethylene;12-dibromoethane;12 dibromoethane;ethylene dibromides;dibromides ethylene;dowfume w 85;dowfume w85","1"
"d006842","hydrocarbons brominated","hydrocarbons brominated;brominated hydrocarbons","1"
"d002251","carbon tetrachloride","carbon tetrachloride;tetrachloride carbon;tetrachloromethane","1"
"d002706","chlordan","chlordan;gamma-chlordane;gamma chlordane;chlordane","1"
"d007631","chlordecone","chlordecone;kepone","1"
"d064227","chlorofluorocarbons ethane","chlorofluorocarbons ethane;ethane chlorofluorocarbons;chlorofluoroethanes","1"
"d005617","chlorofluorocarbons methane","chlorofluorocarbons methane;methane chlorofluorocarbons;fluorocarbon aerosols;aerosols fluorocarbon;fluorocarbon propellants;propellants fluorocarbon;chlorofluoromethanes","1"
"d017402","chlorofluorocarbons","chlorofluorocarbons;chlorofluorocarbon derivatives;derivatives chlorofluorocarbon;freon;freons","1"
"d002725","chloroform","chloroform;trichloromethane","1"
"d003634","ddt","ddt;44-ddt;44 ddt;44-dichlorodiphenyltrichloroethane;44 dichlorodiphenyltrichloroethane;pp-ddt;tbisc-ethane;tbisc ethane;chlorophenothane;111-trichloro-22-bisp-chlorophenylethane;benzochloryl","1"
"d003633","dichlorodiphenyl dichloroethylene","dichlorodiphenyl dichloroethylene;dichloroethylene dichlorodiphenyl;ddmu;11-dichloro-22-bisp-chlorophenylethylene;pp-dde;pp-dichlorodiphenyldichloroethylene;dde;ddx","1"
"d003632","dichlorodiphenyldichloroethane","dichlorodiphenyldichloroethane;tde;ddd","1"
"d004026","dieldrin","dieldrin;alvit-55;alvit 55;alvit55","1"
"d004732","endrin","endrin;hexadrin","1"
"d005018","ethyl chloride","ethyl chloride;chloride ethyl;chloroethane;cloretilo chemirosa;chemirosa cloretilo;wariactiv;chloraethyl dr henning;gebauers ethyl chloride;gebauer ethyl chloride;gebauers ethyl chloride","1"
"d006534","heptachlor epoxide","heptachlor epoxide;epoxide heptachlor","1"
"d006533","heptachlor","","1"
"d001556","hexachlorocyclohexane","hexachlorocyclohexane;hexachlorane;benzene hexachloride;hexachloride benzene;epsilon-hexachlorocyclohexane;epsilon hexachlorocyclohexane;zeta-hexachlorocyclohexane;zeta hexachlorocyclohexane;lindane;gamma-benzene hexachloride;hexachloride gamma-benzene;gamma benzene hexachloride;gamma-666;gamma 666;gammexane;gamma-hch;gamma hch;gamma-hexachlorocyclohexane;gamma hexachlorocyclohexane;bhc insecticide;insecticide bhc;pms-lindane;pms lindane;kwell;scabecid;jacutin;scabene;tetocid;scabisan;eta-hexachlorocyclohexane;eta hexachlorocyclohexane;delitex","1"
"d008731","methoxychlor","methoxychlor;dmdt;dianisyl trichloroethane;trichloroethane dianisyl;metox","1"
"d008737","methyl chloride","methyl chloride;chloride methyl;chloromethane","1"
"d008752","methylene chloride","methylene chloride;chloride methylene;methylene bichloride;bichloride methylene;methylene dichloride;dichloride methylene;dichloromethane;solaesthin","1"
"d008917","mirex","","1"
"d008939","mitotane","mitotane;op-ddd;mytotan;orthopara-ddd;orthopara ddd;chlodithane;lysodren;chloditan;khloditan","1"
"d010853","picryl chloride","picryl chloride;chloride picryl;246-trinitro-1-chlorobenzene;trinitrochlorobenzene;1-chloro-246-trinitrobenzene","1"
"d013750","tetrachloroethylene","tetrachloroethylene;tetrachloroethene;tetrachlorethylene;perchlorethylene;perchloroethylene","1"
"d014240","trichloroethanes","","1"
"d014241","trichloroethylene","trichloroethylene;trichloroethene;ethinyl trichloride;trichloride ethinyl;trielina;trilene","1"
"d000452","aldrin","aldrin;isodrin","1"
"d006843","hydrocarbons chlorinated","hydrocarbons chlorinated;organochlorine compounds;compounds organochlorine;chlorinated hydrocarbons;chlorine compounds organic;compounds organic chlorine;organic chlorine compounds","1"
"d000068718","rosuvastatin calcium","rosuvastatin calcium;calcium rosuvastatin;crestor;rosuvastatin;zd4522;zd 4522","1"
"d005466","fluorocarbons","fluorocarbons;perfluorocarbons;telomer fluorocarbons;fluorocarbons telomer;fluorinated telomer alcohols;alcohols fluorinated telomer;telomer alcohols fluorinated;polyfluorinated telomer alcohols;alcohols polyfluorinated telomer;telomer alcohols polyfluorinated;fluoro-telomer alcohols;alcohols fluoro-telomer;fluoro telomer alcohols;fluorocarbon emulsions;emulsions fluorocarbon","1"
"d006845","hydrocarbons fluorinated","hydrocarbons fluorinated;fluorinated hydrocarbons","1"
"d006847","hydrocarbons iodinated","hydrocarbons iodinated;iodinated hydrocarbons","1"
"d009151","mustard gas","mustard gas;gas mustard;di-2-chloroethyl sulfide;di 2 chloroethyl sulfide;sulfide di-2-chloroethyl;dichlorodiethyl sulfide;sulfide dichlorodiethyl;sulfur mustard;mustard sulfur;yellow cross liquid;yperite;bisbeta-chloroethyl sulfide;mustardgas;psoriazin","1"
"d011238","prednimustine","prednimustine;nsc-134087;nsc 134087;nsc134087;stereocyt;strocyt;sterecyt;leo-1031;leo 1031;leo1031","1"
"d002699","chlorambucil","chlorambucil;4-bis2-chloroethylaminobenzenebutanoic acid;nn-di-2-chloroethyl-p-aminophenylbutyric acid;chloraminophene;chlorbutin;nsc-3088;nsc 3088;nsc3088;leukeran;lympholysin;amboclorin;cb-1348;cb 1348;cb1348","1"
"d004961","estramustine","estramustine;estracyt;estramustine phosphate sodium;phosphate sodium estramustine;leo-275;leo 275;leo275;nsc-89199;nsc 89199;nsc89199;emcyt;estramustinphosphate;estramustin phosphate;phosphate estramustin","1"
"d008357","mannomustine","mannomustine;mannitol mustard;mustard mannitol;mannitol nitrogen mustard;mustard mannitol nitrogen;nitrogen mustard mannitol;mannitlost;degranol;decranol","1"
"d008466","mechlorethamine","mechlorethamine;chlormethine;bis2-chloroethylmethylamine;mustine;nitrogen mustard;chlorethazine;methylchlorethamine;cloramin;embichin;mechlorethamine hydrochloride;hydrochloride mechlorethamine;mechlorethamine hydrochloride n-oxide;hydrochloride n-oxide mechlorethamine;mechlorethamine hydrochloride n oxide;n-oxide mechlorethamine hydrochloride;nsc-762;nsc 762;nsc762;mechlorethamine oxide;mitomen;mustargen;nitrogranulogen;nitromin;nsc-10107;nsc 10107;nsc10107;caryolysine;mechlorethamine n-oxide;mechlorethamine n oxide;nitrogen mustard n-oxide;n-oxide nitrogen mustard;nitrogen mustard n oxide","1"
"d010440","peptichemio","","1"
"d008558","melphalan","melphalan;l-pam;phenylalanine mustard;mustard phenylalanine;4-bis2-chloroethylaminophenylalanine;medphalan;sarkolysin;sarcolysine;merphalan;alkeran","1"
"d007069","ifosfamide","ifosfamide;isofosfamide;isophosphamide;iphosphamide;iso-endoxan;iso endoxan;holoxan;nsc-109724;nsc 109724;nsc109724;nsc-109724;nsc 109724;nsc109724;asta z 4942","1"
"d003520","cyclophosphamide","cyclophosphamide;sendoxan;b-518;b 518;b518;cyclophosphamide anhydrous;cyclophosphamide r-isomer;cyclophosphamide s-isomer;cytophosphane;cyclophosphamide monohydrate;cytophosphan;cytoxan;endoxan;neosar;nsc-26271;nsc 26271;nsc26271;procytox;--2-bis2-chloroethylaminotetrahydro-2h-132-oxazaphosphorine 2-oxide monohydrate;cyclophosphane","1"
"d010752","phosphoramide mustards","phosphoramide mustards;mustards phosphoramide","1"
"d011438","propylbenzilylcholine mustard","propylbenzilylcholine mustard;mustard propylbenzilylcholine;prbcm","1"
"d011797","quinacrine mustard","quinacrine mustard;mustard quinacrine;acrichine yperite;yperite acrichine","1"
"d014499","uracil mustard","uracil mustard;mustard uracil;5-bis2-chloroethylamino-24-1h3hpyrimidinedione;uramustine","1"
"d000816","aniline mustard","aniline mustard;mustard aniline;nn-di2-chloroethylaniline;nn-bis-2-chloroethylaniline;nn-bis2-chloroethylaniline;lymphocin;lymphoquin;lymphochin","1"
"d009588","nitrogen mustard compounds","nitrogen mustard compounds;compounds nitrogen mustard;mustard compounds nitrogen","1"
"d009150","mustard compounds","mustard compounds;compounds mustard","1"
"d022882","trihalomethanes","trihalomethanes;trihalomethane","1"
"d006846","hydrocarbons halogenated","hydrocarbons halogenated;halogenated hydrocarbons","1"
"d010232","paraffin","paraffin;parafilm","1"
"d008899","mineral oil","mineral oil;oil mineral;petrolatum liquid;liquid petrolatum;liquid paraffin;paraffin liquid;vaseline oil;oil vaseline;drakeol","1"
"d010577","petrolatum","petrolatum;petrolatum white;white petrolatum;paraffin jelly;jelly paraffin;petroleum jelly;jelly petroleum;petrolatum hydrophilic;hydrophilic petrolatum;vaseline","1"
"d001278","atractyloside","atractyloside;atractylate;atractylic acid;acid atractylic","1"
"d000077743","diterpene alkaloids","diterpene alkaloids;alkaloids diterpene","1"
"d000157","aconitine","aconitine;acetylbenzoylaconine;acetylbenzoyl-aconine;acetylbenzoyl aconine;aconitane-38131415-pentol 20-ethyl-1616-trimethoxy-4-methoxymethyl- 8-acetate 14-benzoate 1alpha3alpha6alpha14alpha15alpha16beta-","1"
"d045785","diterpenes clerodane","diterpenes clerodane;clerodanes;clerodane diterpenoids;diterpenoids clerodane;clerodane diterpenes;clerodane;neoclerodanes;neoclerodane diterpenes;diterpenes neoclerodane","1"
"d005875","gibberellins","","1"
"d045786","diterpenes kaurane","diterpenes kaurane;kaurane diterpenes;kauranes;kaurane diterpenoids;diterpenoids kaurane;ent-kaurenes;ent-kauranes","1"
"d005576","colforsin","colforsin;nn-dimethyl-beta-alanine-5-acetyloxy-3-ethenyldodecahydro-1010b-dihydroxy-34a7710a-pentamethyl-1-oxo-1h-naphtho21-bpyran-6-yl ester hcl;coleonol;forskolin;nkh 477;nkh-477;nkh477","1"
"d046935","bilobalides","","1"
"d046934","ginkgolides","","1"
"d015240","phorbol 1213-dibutyrate","phorbol 1213-dibutyrate;1213-dibutyrate phorbol;phorbol-1213-dibutyrate;phorbol 1213 dibutyrate","1"
"d013755","tetradecanoylphorbol acetate","tetradecanoylphorbol acetate;acetate tetradecanoylphorbol;12-o-tetradecanoyl phorbol 13-acetate;12 o tetradecanoyl phorbol 13 acetate;13-acetate 12-o-tetradecanoyl phorbol;phorbol 13-acetate 12-o-tetradecanoyl;phorbol myristate acetate;acetate phorbol myristate;myristate acetate phorbol;12-myristoyl-13-acetylphorbol;12 myristoyl 13 acetylphorbol;tetradecanoylphorbol acetate 4a alpha-isomer;tetradecanoylphorbol acetate 4a alpha isomer","1"
"d010703","phorbol esters","phorbol esters;esters phorbol;phorbol diesters;diesters phorbol","1"
"d010704","phorbols","phorbols;tiglianes","1"
"d010831","phytanic acid","phytanic acid;acid phytanic","1"
"d010836","phytol","","1"
"d012433","ryanodine","","1"
"d004224","diterpenes","diterpenes;diterpenoids;diterpenes labdane;labdane diterpenes;labdanes;norditerpenes;norditerpenoids;diterpenes cembrane;cembrane diterpenes;cembranes","1"
