"meshID","name","terms","matched"
"","furmecyclox","","0"
"","gibberellin a3","","0"
"","glufosinate","","0"
"","glyphosate","","0"
"","glyphosate-isopropylammonium","","0"
"","glyphosate-monoammonium","","0"
"","glyphosine","","0"
"d001553","benzbromarone","benzbromarone;benzbromaron;benzbromaron al;al benzbromaron;benzbromaron-ratiopharm;benzbromaron ratiopharm;narcaricin;desuric;urinorm;acifugan;besuric","1"
"d002193","cantharidin","cantharidin;cantharidine;cantharides","1"
"d005450","fluorescamine","fluorescamine;fluram","1"
"d016257","fura-2","fura-2;fura 2","1"
"d006118","griseofulvin","griseofulvin;grisefuline;gris-peg;gris peg;grispeg;grisactin;fulvicin-u-f;fulvicin u f;fulvicinuf;grifulvin v","1"
"d036343","pterocarpans","","1"
"d000077764","dronedarone","dronedarone;multaq;sr 33589b;sr 33589","1"
"d000638","amiodarone","amiodarone;amiodarona;amiodarone hydrochloride;hydrochloride amiodarone;amiohexal;aratac;tachydaron;corbionax;cordarone;amiodarex;trangorex;kordaron;cordarex;l-3428;l 3428;l3428;ortacrone;rytmarone;skf 33134-a;skf 33134 a;skf 33134a;amiobeta;braxan","1"
"d001572","benzofurans","benzofurans;coumarones;diphenylbenzofuran","1"
"","growth inhibitors retardants","","0"
"","growth stimulators","","0"
"","halacrinate","","0"
"","halofenozide","","0"
"","halosulfuron-methyl","","0"
"","haloxydine","","0"
"","haloxyfop","","0"
"","heptenophos","","0"
"","heptopargil","","0"
"","hexachloroacetone","","0"
"","hexaconazole","","0"
"","hexaflumuron","","0"
"","hexaflurate","","0"
"","hexazinone","","0"
"","hexythiazox","","0"
"","hydramethylnon","","0"
"","hydroprene","","0"
"","hymexazol","","0"
"","imazamox","","0"
"","imazapyr","","0"
"","imazaquin","","0"
"","imazethapyr","","0"
"","imazosulfuron","","0"
"","imibenconazole","","0"
"","imicyafos","","0"
"","imidacloprid","","0"
"","imidazolinone herbicides","","0"
"","iminoctadine acetate","","0"
"","inabenfide","","0"
"","indanofan","","0"
"","indole-3-acetate","","0"
"","indoxacarb","","0"
"","inorganic fungicides","","0"
"","inorganic herbicides","","0"
"","inorganic rodenticides","","0"
"d004440","ecdysone","ecdysone;molting hormone","1"
"d004441","ecdysterone","ecdysterone;crustecdysone;20-hydroxyecdysone;20 hydroxyecdysone;beta-ecdysone;beta ecdysone","1"
"d026461","ecdysteroids","ecdysteroids;ecdysteroid","1"
"d007301","insect hormones","insect hormones;hormones insect","1"
"d000975","antioxidants","antioxidants;anti-oxidants;anti oxidants;antioxidant effect;anti-oxidant effect;anti oxidant effect;anti-oxidant effects;anti oxidant effects;antioxidant effects","1"
"d002327","cariostatic agents","cariostatic agents;agent cariostatic;agents cariostatic;cariostatic agent;cariostatic effect;effect cariostatic;effects cariostatic;cariostatic effects","1"
"d003451","cryoprotective agents","cryoprotective agents;agents cryoprotective;cryoprotective effect;effect cryoprotective;cryoprotective effects;effects cryoprotective","1"
"d018696","neuroprotective agents","neuroprotective agents;agents neuroprotective;neuroprotectants;neuroprotective drugs;drugs neuroprotective;neuroprotective effect;effect neuroprotective;neuroprotective effects;effects neuroprotective","1"
"d013473","sunscreening agents","sunscreening agents;agents sunscreening;sunscreens","1"
"d011837","radiation-protective agents","radiation-protective agents;radiation protectants;protectants radiation;radioprotective drugs;drugs radioprotective;radiation-protective drugs;drugs radiation-protective;radiation protective drugs;radioprotective agents;agents radioprotective;agents radiation-protective;agents radiation protective;radiation protective agents;protective agents radiation;radiation-protective effect;effect radiation-protective;radiation protective effect;radiation-protective effects;effects radiation-protective;radiation protective effects","1"
"d055675","viscosupplements","viscosupplements;viscosupplement;visco supplements;supplements visco","1"
"d000931","antidotes","antidotes;theriacs;antidote","1"
"d016587","antimutagenic agents","antimutagenic agents;agents antimutagenic;antimutagens;anti-mutagenic agents;agents anti-mutagenic;anti mutagenic agents;antimutagenic effect;effect antimutagenic;anti-mutagenic effects;anti mutagenic effects;effects anti-mutagenic;antimutagenic effects;effects antimutagenic;anti-mutagenic effect;anti mutagenic effect;effect anti-mutagenic","1"
"d016588","anticarcinogenic agents","anticarcinogenic agents;agents anticarcinogenic;anti-carcinogenic drugs;anti carcinogenic drugs;drugs anti-carcinogenic;anticarcinogens;anti-carcinogenic agents;agents anti-carcinogenic;anti carcinogenic agents;anticarcinogenic drugs;drugs anticarcinogenic;anticarcinogenic effect;effect anticarcinogenic;anti-carcinogenic effects;anti carcinogenic effects;effects anti-carcinogenic;anticarcinogenic effects;effects anticarcinogenic;anti-carcinogenic effect;anti carcinogenic effect;effect anti-carcinogenic","1"
"d020011","protective agents","protective agents;agents protective;protective drugs;drugs protective","1"
"","iodofenphos","","0"
"","iodosulfuron-methyl-sodium","","0"
"","ioxynil","","0"
"","ioxynil octanoate","","0"
"","ipazine","","0"
"","ipconazole","","0"
"","iprobenfos","","0"
"","iprodione","","0"
"","iprovalicarb","","0"
"d019706","excitatory postsynaptic potentials","excitatory postsynaptic potentials;excitatory postsynaptic potential;postsynaptic potential excitatory;postsynaptic potentials excitatory;potential excitatory postsynaptic;potentials excitatory postsynaptic;epsp;excitatory postsynaptic currents;current excitatory postsynaptic;currents excitatory postsynaptic;excitatory postsynaptic current;postsynaptic current excitatory;postsynaptic currents excitatory;end plate potentials;end plate potential;plate potential end;plate potentials end;potential end plate;potentials end plate","1"
"d053444","inhibitory postsynaptic potentials","inhibitory postsynaptic potentials;inhibitory postsynaptic potential;postsynaptic potential inhibitory;postsynaptic potentials inhibitory;potential inhibitory postsynaptic;potentials inhibitory postsynaptic;ipsp;ipsps;inhibitory postsynaptic currents;current inhibitory postsynaptic;currents inhibitory postsynaptic;inhibitory postsynaptic current;postsynaptic current inhibitory;postsynaptic currents inhibitory","1"
"d055369","miniature postsynaptic potentials","miniature postsynaptic potentials;miniature postsynaptic potential;postsynaptic potential miniature;postsynaptic potentials miniature;potential miniature postsynaptic;potentials miniature postsynaptic;spontaneous postsynaptic potentials;postsynaptic potential spontaneous;postsynaptic potentials spontaneous;potential spontaneous postsynaptic;potentials spontaneous postsynaptic;spontaneous postsynaptic potential;miniature end plate potentials;mepps;meppss;miniature end plate potential;spontaneous end plate potentials","1"
"d059227","postsynaptic potential summation","postsynaptic potential summation;postsynaptic potential summations;potential summation postsynaptic;potential summations postsynaptic;summation postsynaptic potential;summations postsynaptic potential;post-synaptic potential summation;post synaptic potential summation;post-synaptic potential summations;potential summation post-synaptic;potential summations post-synaptic;summation post-synaptic potential;summations post-synaptic potential;neurophysiology summation;neurophysiology summations;summation neurophysiology;summations neurophysiology;temporal summation neurophysiology;neurophysiology temporal summation;neurophysiology temporal summations;summation neurophysiology temporal;summations neurophysiology temporal;temporal summations neurophysiology;spatial summation neurophysiology;neurophysiology spatial summation;neurophysiology spatial summations;spatial summations neurophysiology;summation neurophysiology spatial;summations neurophysiology spatial","1"
"d055366","synaptic potentials","synaptic potentials;synaptic potential;potential synaptic;postsynaptic potentials;postsynaptic potential;potential postsynaptic;potentials postsynaptic;postsynaptic current;current postsynaptic;currents postsynaptic;postsynaptic currents","1"
"d009433","neural inhibition","neural inhibition;inhibition neural","1"
"","isazofos","","0"
"","isobenzan","","0"
"","isocarbamid","","0"
"","isocil","","0"
"","isofenphos","","0"
"","isomethiozin","","0"
"","isonoruron","","0"
"","isoprocarb","","0"
"","isopropalin","","0"
"","isoprothiolane","","0"
"","isoproturon","","0"
"","isouron","","0"
"","isoxaben","","0"
"","isoxapyrifop","","0"
"","isoxathion","","0"
"","juvenile hormone mimics","","0"
"","karbutilate","","0"
"","kasugamycin","","0"
"","kelevan","","0"
"","kinoprene","","0"
"","kresoxim-methyl","","0"
"","lead arsenate","","0"
"","lenacil","","0"
"","lufenuron","","0"
"","lythidathion","","0"
"d017315","cilazapril","cilazapril;cilazapril monohydrobromide;cilazapril anhydrous;cilazapril anhydrous;cilazapril monohydrate;ro 31-2848;ro 31 2848;ro 312848;ro-31-2848;ro312848;cilazapril hydrate;cilazapril s-isomer;inhibace","1"
"d008165","luminol","","1"
"d008300","maleic hydrazide","maleic hydrazide;hydrazide maleic;maleic acid hydrazide;acid hydrazide maleic;hydrazide maleic acid","1"
"d004078","dihydralazine","dihydralazine;dihydrallazine;dihydrazinophthalazin;dihydralazine sulfate;sulfate dihydralazine;depressan","1"
"d006830","hydralazine","hydralazine;hydrallazin;hydrazinophthalazine;apressin;nepresol;hydralazine mono-hydrochloride;hydralazine mono hydrochloride;mono-hydrochloride hydralazine;apressoline;apresoline;hydralazine hydrochloride;hydrochloride hydralazine","1"
"d014032","todralazine","todralazine;todrazoline;ecarazine;binazine;binazin;apirachol","1"
"d010793","phthalazines","","1"
"d000077464","simendan","simendan;4-1456-tetrahydro-4-methyl-6-oxo-3-pyridazinylphenylhydrazonopropanedinitrile;simadax;dextrosimendan;or 1259;or-1259;levosimendan;or-1855;or 1855","1"
"d011724","pyridazines","","1"
"","malonoben","","0"
"","mandipropamid","","0"
"d016190","carboplatin","carboplatin;cis-diamminecyclobutanedicarboxylatoplatinum ii;cbdca;paraplatin;paraplatine;platinwas;ribocarbo;carboplat;neocarbo;carbosin;carbotec;ercar;jm-8;jm 8;jm8;nealorin;nsc-241240;nsc 241240;nsc241240;blastocarb","1"
"d019786","gadolinium dtpa","gadolinium dtpa;dtpa gadolinium;gadolinium diethylenetriaminepenta-acetic acid;diethylenetriaminepenta-acetic acid gadolinium;gadolinium diethylenetriaminepenta acetic acid;gadopentetic acid;gd-dtpa;gd dtpa;gadolinium dtpa disodium salt;magnograf;magnograf enteral;gadopentetate dimeglumine;dimeglumine gadopentetate;gadolinium dtpa dimeglumine salt;gadolinium dtpa dimeglumine;dimeglumine gadolinium dtpa;magnevist;magnevist enteral","1"
"d007505","iron-dextran complex","iron-dextran complex;iron dextran complex;ferridextran;dextran-iron complex;dextran iron complex;infed;norferan;dexferrum;imperon;feosol;hematran;icar;imfergen;imferon;imposil;dextrofer","1"
"d008665","metalloporphyrins","","1"
"d000077150","oxaliplatin","oxaliplatin;oxalato-12-cyclohexanediamineplatinum ii;oxaliplatin sp-4-2-1r-trans-isomer;l-ohp cpd;platinumii-12-cyclohexanediamine oxalate;12-diaminocyclohexane platinum oxalate;12 diaminocyclohexane platinum oxalate;12-diamminocyclohexanetrans-1oxolatoplatinumii;platinum2 ethanedioate 1r2r-12-cyclohexanediamine 111;oxaliplatine;eloxatine;eloxatin;oxaliplatin sp-4-3-cis-isomer;act 078;act-078;act078;cis-oxalato-trans-l-12-diaminocyclohexane-platinumii;oxaliplatin sp-4-2-1s-trans-isomer","1"
"d056831","coordination complexes","coordination complexes;complexes coordination;metal complexes;complexes metal","1"
"","manzeb","","0"
"","mcpa-thioethyl","","0"
"","mebenil","","0"
"","mecarbam","","0"
"","mecarbinzid","","0"
"","mecarphon","","0"
"","mecoprop","","0"
"","mecoprop-p","","0"
"","medinoterb acetate","","0"
"","mefenacet","","0"
"","mefluidide","","0"
"","menazon","","0"
"","mepanipyrim","","0"
"","mephosfolan","","0"
"","mepiquat chloride","","0"
"","mepronil","","0"
"d019256","cadmium chloride","cadmium chloride;chloride cadmium;cadmium dichloride;dichloride cadmium;cdcl2","1"
"d002122","calcium chloride","calcium chloride;calcium chloride dihydrate;calcium chloride anhydrous","1"
"d018021","lithium chloride","lithium chloride;chloride lithium","1"
"d015636","magnesium chloride","magnesium chloride;chloride magnesium;mgcl2","1"
"d008627","mercuric chloride","mercuric chloride;chloride mercuric;corrosive sublimate;sublimate corrosive;mercury perchloride;perchloride mercury;mercuric perchloride;perchloride mercuric;sublimate;mercury dichloride;dichloride mercury;mercury bichloride;bichloride mercury;hgcl2","1"
"d011189","potassium chloride","potassium chloride;chloride potassium;slow-k","1"
"d012965","sodium chloride","sodium chloride;sodium chloride 22na;sodium chloride 24nacl","1"
"d000077410","aluminum chloride","aluminum chloride;aluminum trichloride;alcl3;aluminum chloride anhydrous;anhydrous aluminum chloride;aluminum chloride hexahydrate;drysol","1"
"d000643","ammonium chloride","ammonium chloride;chloride ammonium;sal ammoniac;ammoniac sal","1"
"d002712","chlorides","chlorides;chloride ion level;ion level chloride;level chloride ion","1"
"d017669","mercury compounds","mercury compounds;compounds mercury","1"
"","mercuric oxide","","0"
"","metaflumizone","","0"
"","metalaxyl-m","","0"
"","metaldehyde","","0"
"","metam-sodium","","0"
"","metamitron","","0"
"","metazachlor","","0"
"","metconazole","","0"
"","methabenzthiazuron","","0"
"","methacrifos","","0"
"","methamidophos","","0"
"","methasulfocarb","","0"
"","methazole","","0"
"","methidathion","","0"
"","methiuron","","0"
"","methoprotryne","","0"
"","methoxyfenozide","","0"
"","methoxyphenone","","0"
"","methyl bromide","","0"
"","methyl iodide","","0"
"","methyl isothiocyanate","","0"
"","methylarsonate","","0"
"","methyldymron","","0"
"","metiram","","0"
"","metobromuron","","0"
"","metolachlor","","0"
"","metolcarb","","0"
"","metominostrobin","","0"
"","metosulam","","0"
"","metoxuron","","0"
"","metribuzin","","0"
"d000615","aminoethylphosphonic acid","aminoethylphosphonic acid;acid aminoethylphosphonic;ciliatine;2-aminoethylphosphonic acid;2 aminoethylphosphonic acid;acid 2-aminoethylphosphonic","1"
"d001138","armin","armin;ethyl-p-nitrophenyl ethylphosphonate;armine","1"
"d000077404","cidofovir","cidofovir;hpmpc;gs 504;gs-504;gs504;cidofovir sodium salt;cidofovir sodium;cidofovir r-isomer;cidofovir anhydrous;1-3-hydroxy-2-phosphonylmethoxypropylcytosine;1-3-hydroxy-2-phosphonylmethoxypropylcytosine;vistide;cidofovir --isomer","1"
"d019386","alendronate","alendronate;4-amino-1-hydroxybutylidene 11-biphosphonate;aminohydroxybutane bisphosphonate;mk-217;mk 217;mk217;alendronate monosodium salt trihydrate;alendronate sodium;fosamax","1"
"d004002","clodronic acid","clodronic acid;acid clodronic;dichloromethane diphosphonate;diphosphonate dichloromethane;dichloromethylenebisphosphonate;dichloromethanediphosphonic acid;acid dichloromethanediphosphonic;dichloromethylene biphosphonate;biphosphonate dichloromethylene;dichloromethylene diphosphonate;diphosphonate dichloromethylene;cl2mdp;dichloromethanediphosphonate;clodronate;clodronate disodium;disodium clodronate;clodronate sodium;sodium clodronate;bonefos","1"
"d012968","etidronic acid","etidronic acid;1-hydroxyethylenediphosphonic acid;hydroxyethylidene diphosphonic acid;diphosphonic acid hydroxyethylidene;etidronate;1-hydroxyethane-11-diphosphonate;1 hydroxyethane 11 diphosphonate;1-hydroxyethylidene-11-bisphosphonate;1 hydroxyethylidene 11 bisphosphonate;ehdp;11-hydroxyethylenediphosphonate;11 hydroxyethylenediphosphonate;hedp;hydroxyethanediphosphonate;ethanehydroxyphosphate;ethanehydroxydiphosphonate;etidronate disodium;phosphonic acid 1-hydroxyethylidenebis- disodium salt;sodium etidronate;etidronate sodium;disodium 1-hydroxyethylene diphosphonate;1-hydroxyethylene diphosphonate disodium;diphosphonate disodium 1-hydroxyethylene;disodium 1 hydroxyethylene diphosphonate;disodium etidronate;etidronate disodium;hedspa;dicalcium etidronate;etidronate dicalcium;dicalcium ehdp;ehdp dicalcium;xidifon;xydiphone;xidiphon;didronel;etidronate tetrapotassium salt;salt etidronate tetrapotassium;tetrapotassium salt etidronate;1-hydroxyethylenediphosphonic acid tetrapotassium salt","1"
"d000077557","ibandronic acid","ibandronic acid;ibandronate;1-hydroxy-3-methylpentylaminopropylidenebisphosphonate;1-hydroxy-3-methylpentylaminopropylidenebisphosphonate;ibandronate sodium anhydrous;boniva;bonviva;ibandronate sodium;ibandronic acid sodium salt monohydrate;rpr 102289a;rpr-102289a;rpr102289a;bondronat;bm 210955;bm 210955;bm-210955;bm210955;bm-210955;bm210955","1"
"d000077268","pamidronate","pamidronate;amino-1-hydroxypropane-11-diphosphonate;amino 1 hydroxypropane 11 diphosphonate;ahprbp;aminopropanehydroxydiphosphonate;amidronate;3-amino-1-hydroxypropylidene-11-biphosphonate;aminohydroxypropylidene diphosphonate;1-hydroxy-3-aminopropane-11-diphosphonic acid;1 hydroxy 3 aminopropane 11 diphosphonic acid;pamidronic acid;pamidronate monosodium;pamidronate calcium;pamidronate disodium;aredia","1"
"d000068296","risedronic acid","risedronic acid;1-hydroxy-2-3-pyridylethylidene diphosphonate;atelvia;risedronate sodium;2-3-pyridinyl-1-hydroxyethylidene-bisphosphonate;2-3-pyridinyl-1-hydroxyethylidenebisphosphonate;risedronic acid monosodium salt;actonel;risedronate;bisphosphonate risedronate sodium;risedronate sodium bisphosphonate;sodium bisphosphonate risedronate","1"
"d013669","technetium tc 99m medronate","technetium tc 99m medronate;tc-99 medronate;medronate tc-99;tc 99 medronate;technetium methylene diphosphonate;diphosphonate technetium methylene;methylene diphosphonate technetium;technetium tc 99m methylenediphosphonate;99mtc-methylene diphosphonate;99mtc methylene diphosphonate;diphosphonate 99mtc-methylene;99mtc-mdp;tc-99m mdp;tc-99m methylene diphosphonate;diphosphonate tc-99m methylene;methylene diphosphonate tc-99m;tc 99m methylene diphosphonate","1"
"d000077211","zoledronic acid","zoledronic acid;2-imidazol-1-yl-1-hydroxyethylidene-11-bisphosphonic acid;cgp 42446a;cgp-42446;cgp 42446;cgp42446;cgp-42446;cgp42446;cgp 42446;zometa;zoledronic acid anhydrous;zoledronate","1"
"d004164","diphosphonates","diphosphonates;bisphosphonates","1"
"d005578","fosfomycin","fosfomycin;phosphomycin;phosphonomycin;monuril;fosfomycin trometamol salt;fosfomycin tromethamine;tromethamine fosfomycin","1"
"d007531","isoflurophate","isoflurophate;dfp;diisopropylfluorophosphate;di-isopropylphosphorofluoridate;di isopropylphosphorofluoridate;fluorostigmine;fluostigmine;bis1-methylethyl phosphorofluoridate;diisopropylphosphofluoridate;floropryl;dyflos","1"
"d012524","sarin","sarin;ortho-isopropylmethyl phosphonofluoridate;phosphonofluoridate ortho-isopropylmethyl;ortho isopropylmethyl phosphonofluoridate;o-isopropylmethyl phosphonofluoridate;phosphonofluoridate o-isopropylmethyl;o isopropylmethyl phosphonofluoridate;sarin gas;gas sarin","1"
"d012999","soman","soman;pinacolyl methylphosphonofluoridate;methylphosphonofluoridate pinacolyl","1"
"d063066","organofluorophosphonates","","1"
"d017245","foscarnet","foscarnet;phosphonoformic acid;foscarnet trisodium salt;foscarnet calcium 23 salt;foscarnet disodium salt;foscarnet magnesium 23 salt;trisodium phosphonoformate;phosphonoformate;foscarnet sodium;foscarnet trilithium salt;foscarnet tripotassium salt;foscarnet sodium hexahydrate;foscavir;foscarnet barium 23 salt;foscarnet manganese 2 23 salt","1"
"d010746","phosphonoacetic acid","phosphonoacetic acid;phosphonacetic acid;disodium phosphonoacetate;phosphonoacetate disodium;fosfonet sodium;phosphonoacetate","1"
"d014236","trichlorfon","trichlorfon;chlorophos;metriphonate;trichlorphon;chlorofos;metrifonate;dipterex;dylox;neguvon;ricifon;bilarcil;foschlor","1"
"d063065","organophosphonates","organophosphonates;phosphonic acid esters;acid esters phosphonic;esters phosphonic acid;phosphonates","1"
"","metsulfovax","","0"
"","metsulfuron-methyl","","0"
"","mgk 264","","0"
"","milbemectin","","0"
"","mipafox","","0"
"","mite growth regulators","","0"
"","molinate","","0"
"","molluscacide","","0"
"","monalide","","0"
"","monolinuron","","0"
"","monuron","","0"
"","monuron-tca","","0"
"","morfamquat","","0"
"","morpholine fungicides","","0"
"","moulting hormone agonists","","0"
"","myclobutanil","","0"
"","myclozolin","","0"
"d003671","deet","deet;nn-diethyltoluamide;nn diethyltoluamide;nn-diethyl-3-methylbenzamide;nn diethyl 3 methylbenzamide;nn-diethyl-m-toluamide;nn diethyl m toluamide;det;deta;nn-diethyl-25-dimethylbenzamide;r-209;r 209;r209;deet 25-di-me-analog","1"
"d004135","dinitolmide","dinitolmide;methyldinitrobenzamide;dinitrotoluamide;coccidot;zoalene","1"
"d010130","p-aminohippuric acid","p-aminohippuric acid;p aminohippuric acid;para-aminohippuric acid;para aminohippuric acid;4-aminohippuric acid;4 aminohippuric acid;aminohippuric acid;nephrotest;p-aminohippurate;p aminohippurate;aminohippurate sodium;sodium aminohippurate;sodium para-aminohippurate;para-aminohippurate sodium;sodium para aminohippurate","1"
"d000618","aminohippuric acids","aminohippuric acids;acids aminohippuric","1"
"d007465","iodohippuric acid","iodohippuric acid;acid iodohippuric;orthoiodohippurate;iodobenzoylglycine;ortho-iodohippurate;ortho iodohippurate;i-hippuran;i hippuran;i-oih;i oih;sodium iodohippurate;iodohippurate sodium;sodium o-iodohippurate;sodium o iodohippurate;o-iodohippurate sodium;radio-hippuran;radio hippuran;radiohippuran","1"
"d006626","hippurates","","1"
"d000068877","imatinib mesylate","imatinib mesylate;mesylate imatinib;imatinib methanesulfonate;methanesulfonate imatinib;sti571;sti-571;sti 571;gleevec;glivec;st 1571;st1571;cgp 57148;cgp57148b;cgp-57148;cgp57148;imatinib;alpha-4-methyl-1-piperazinyl-3-4-3-pyridyl-2-pyrimidinylamino-p-tolu-p-toluidide","1"
"d011342","procainamide","procainamide;procaine amide;amide procaine;biocoryl;novocainamide;novocamid;procainamide hydrochloride;hydrochloride procainamide;procan;procan sr;procanbid;pronestyl;rhythmin;apo-procainamide;procamide","1"
"d011344","procarbazine","procarbazine;procarbazine monohydrobromide;monohydrobromide procarbazine;procarbazine hydrochloride;hydrochloride procarbazine;procarbazine monohydrochloride;monohydrochloride procarbazine;matulane;natulan","1"
"d017330","remoxipride","remoxipride;s-3-bromo-n-1-ethyl-2-pyrrolidinylmethyl-26-dimethoxybenzamide;remoxipride hydrochloride;hydrochloride remoxipride;remoxipride monohydrochloride;monohydrochloride remoxipride;remoxipride monohydrochloride r-isomer;remoxipride r-isomer;remoxipride hydrochloride anhydrous;anhydrous remoxipride hydrochloride;hydrochloride anhydrous remoxipride;fla-731;fla731;remoxipride monohydrochloride monohydrate;monohydrochloride monohydrate remoxipride","1"
"d013469","sulpiride","sulpiride;sulperide;arminol;deponerton;vertigo-meresa;vertigo meresa;meresa;desisulpid;digton;dogmatil;dolmatil;eglonyl;ekilid;guastil;lebopride;neogama;vertigo-neogama;vertigo neogama;pontiride;psicocen;sulp;sulpitil;sulpivert;sulpor;syndil;tepavil;aiglonyl","1"
"d000077582","amisulpride","amisulpride;4-amino-n-1-ethyl-2-pyrrolidinylmethyl-5-ethylsulfonyl-2-methoxybenzamide;dan 2163;dan-2163;solian;sultopride;n-ethyl-1-pyrrolidinyl- 2-methylmethoxy-2-ethylsulfonyl-5-benzamide;lin 1418;lin-1418;barnetil;sultopride hydrochloride","1"
"d000077784","axitinib","axitinib;ag 013736;ag013736;ag-013736;inlyta","1"
"d001549","benzamides","","1"
"d063325","tiapride hydrochloride","tiapride hydrochloride;hydrochloride tiapride;tiapride monohydrochloride;monohydrochloride tiapride;tiapridex;equilium;tiaprizal;tiapridal;tiapride;flo-1347;flo 1347;flo1347","1"
"d000120","acecainide","acecainide;n-acetylprocainamide;n acetylprocainamide;acetylprocainamide;acecainide hydrochloride;hydrochloride acecainide;acecainide monohydrochloride;monohydrochloride acecainide","1"
"","n6-delta2-isopentenyl-adenine","","0"
"","nabam","","0"
"","naphthalene","","0"
"","naphthalic anhydride","","0"
"","napropamide","","0"
"","naptalam","","0"
"d000077732","fidaxomicin","fidaxomicin;lipiarmycin;tiacumicin b;lipiarmycin a3;par 101;par101;par-101;lipiarmycin b;lipiarmycin b4;tiacumicin c;lipiarmycin a4;lipiarmycin b3","1"
"d008155","lucensomycin","lucensomycin;lucimycin;etruscomycin","1"
"d000080044","ado-trastuzumab emtansine","ado-trastuzumab emtansine;ado trastuzumab emtansine;trastuzumab emtansine;kadcyla;hun901-dm1;hun901 dm1;hun901dm1;trastuzumab-dm1 conjugate;trastuzumab dm1 conjugate;trastuzumab-dm1;trastuzumab dm1","1"
"d008453","maytansine","maytansine;maitansine;maytansinoid dm1;dm1 maytansinoid;mertansine;emtansine;maytansinoid dm4;dm4 maytansinoid;n2-deacetyl-n2-4-mercapto-4-methyl-1-oxopentylmaytansine;soravtansine;ravtansine;dmmo-maytansine;dmmo maytansine","1"
"d008613","mepartricin","mepartricin;methylpartricin;methyl partricin;tricandil;spa-s 160;spa s 160;spas 160;mepartricin a;mepartricin b","1"
"d015644","miocamycin","miocamycin;93-diacetylmidecamycin;93 diacetylmidecamycin;myocamicin;miocamycine;miokamycin;93-di-o-acetylmidecamycin;93 di o acetylmidecamycin;ponsinomycin;pm-88908;pm 88908;pm88908","1"
"d010866","natamycin","natamycin;tennecetin;pimaricin;pimafucin;myprozine","1"
"d009761","nystatin","nystatin;fungicidin;mycostatin;stamicin;nystatin a1;nystatin a2;nystatin a3;nystatin g;stamycin;nilstat","1"
"d014217","troleandomycin","troleandomycin;triacetyloleandomycin;oleandocetin;tao","1"
"d009827","oleandomycin","oleandomycin;oleandomycin phosphate;phosphate oleandomycin","1"
"d012427","rutamycin","rutamycin;oligomycin d;rr-32705;rr 32705;rr32705;a-272;a 272;a272","1"
"d009840","oligomycins","oligomycins;oligomycin","1"
"d000068338","everolimus","everolimus;sdz rad;rad sdz;sdz-rad;40-o-2-hydroxyethyl-rapamycin;rad 001;001 rad;rad001;afinitor;certican","1"
"d020123","sirolimus","sirolimus;rapamycin;i-2190a;i 2190a;i2190a;ay 22-989;ay 22 989;ay 22989;rapamune","1"
"d016559","tacrolimus","tacrolimus;prograf;prograft;fr-900506;fr 900506;fr900506;anhydrous tacrolimus;tacrolimus anhydrous;tacrolimus anhydrous;anhydrous tacrolimus;fk-506;fk 506;fk506","1"
"d015645","tylosin","tylosin;tylosine;fradizine;tylosin hydrochloride;hydrochloride tylosin;tylosin tartrate;tartrate tylosin;tylosin tartrate salt;tylan","1"
"d018942","macrolides","","1"
"","neburon","","0"
"","nematicides","","0"
"","neonicotinoid insecticides","","0"
"","nereistoxin insecticides","","0"
"","nicosulfuron","","0"
"d064692","hyoscyamine","hyoscyamine;atropine 3s-endo-isomer;cytospaz;hyoscyamine sulfate anhydrous;hyoscyamine hydrochloride;hyoscyamine sulfate;atropine sulfate 3s-endo-isomer;anaspaz;hyoscyamine hydrobromide","1"
"d001285","atropine","atropine;atropinol;atropine sulfate;sulfate atropine;atropine sulfate anhydrous;anhydrous atropine sulfate;sulfate anhydrous atropine;atropen;atropin augenl;augenl atropin","1"
"d009241","ipratropium","ipratropium;endosyn---3-3-hydroxy-1-oxo-2-phenylpropoxy-8-methyl-8-1-methylethyl-8-azoniabicyclo321octane;n-isopropylatropine;n isopropylatropine;atrovent;ipratropium bromide anhydrous;ipratropium bromide endoanti-isomer;sch-1178;sch 1178;sch1178;ipratropium bromide monohydrate;ipratropium bromide endo-isomer;itrop;sch-1000;sch 1000;sch1000;ipratropium bromide;ipratropium bromide exosyn-isomer","1"
"d001286","atropine derivatives","atropine derivatives;atropines","1"
"d012601","scopolamine","scopolamine;hyoscine;transderm scop;scopoderm tts;transderm-v;transderm v;travacalm ho;vorigeno;boro-scopol;boro scopol;isopto hyoscine;kwells;scoburen;scopace;scopolamine cooper;scopolamine hydrobromide","1"
"d001533","belladonna alkaloids","belladonna alkaloids;alkaloids belladonna","1"
"d002211","capsaicin","capsaicin;capsaicine;8-methyl-n-vanillyl-6-nonenamide;8 methyl n vanillyl 6 nonenamide;antiphlogistine rub a-535 capsaicin;axsain;zacin;capsidol;zostrix;capzasin;gelcen;katrum;ngx-4010;ngx 4010;ngx4010;capsicum farmaya;capsin","1"
"d009538","nicotine","nicotine;nicotine bitartrate;nicotine tartrate","1"
"d012992","solanine","","1"
"d014053","tomatine","","1"
"d012991","solanaceous alkaloids","solanaceous alkaloids;alkaloids solanaceous;solanum alkaloids;alkaloids solanum","1"
"d003007","clopidol","clopidol;meticlorpindol;clopindol;35-dichloro-26-dimethyl-4-pyridinol","1"
